timestamp,datetime,open,high,low,close,volume,ema20,ema50,ema100,rsi,atr,adx,momentum_3,momentum_3_atr,momentum_5,momentum_5_atr,momentum_10,momentum_10_atr,ema_slope_5,ema_slope_10,ema_gap_20_50,ema_gap_50_100,distance_ema20,distance_ema50,distance_ema100,volatility_10,volatility_20,volatility_ratio,return_1,return_3,return_5,return_10,volume_change,volume_ma20,volume_ratio,ema_cross,price_above_ema20,price_above_ema50,price_above_ema100,rsi_above_50,rsi_overbought,rsi_oversold,hour_utc,asia_hours,europe_hours,us_hours
1706785200000,2024-02-01 11:00:00+00:00,0.99795924,0.99799919,0.9977725,0.99783635,0.0,0.99783635,0.99783635,0.99783635,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,0,0,0,0,0,0,0,11,0,1,0
1706788800000,2024-02-01 12:00:00+00:00,0.99783635,0.99859551,0.99781244,0.99797422,0.0,0.9978494804761905,0.9978417566666667,0.9978390800990099,,,,,,,,,,,,7.740515439577144e-06,2.682364030658075e-06,0.00012500835672117936,0.00013274983978987177,0.00013543255990392517,,,,0.0001381689492470084,,,,0.0,,0.0,1,1,1,1,0,0,0,12,0,1,0
1706792400000,2024-02-01 13:00:00+00:00,0.99797422,0.99855401,0.99793229,0.99811903,0.0,0.9978751518594104,0.9978526301307191,0.9978446236614057,,,,,,,,,,,,2.2570195248524968e-05,8.023763543506427e-06,0.0002443974480523852,0.00026697315939903097,0.0002749990650720409,,,,0.0001451039486770611,,,,0.0,,0.0,1,1,1,1,0,0,0,13,0,1,0
1706796000000,2024-02-01 14:00:00+00:00,0.99811903,0.99852655,0.99810405,0.99816398,0.0,0.9979026593013713,0.9978648399295145,0.9978509475492986,,,,0.00032762999999991216,,,,,,,,3.790029505349306e-05,1.3922299968727405e-05,0.00026186992908837093,0.00029978014908944205,0.0003137066226873298,,,,4.503470893646444e-05,0.0003283404137361945,,,0.0,,0.0,1,1,1,1,0,0,0,14,0,1,0
1706799600000,2024-02-01 15:00:00+00:00,0.99816398,0.99844414,0.99815898,0.99827188,0.0,0.9979378231774313,0.9978808022852198,0.9978592828453521,,,,0.0002976599999999774,,,,,,,,5.7141987380507726e-05,2.156560572983787e-05,0.0003347471303419847,0.0003919082458387901,0.00041348230330734003,,,,0.00010809847095472058,0.0002982642176869721,,,0.0,,0.0,1,1,1,1,0,0,0,15,0,1,0
1706803200000,2024-02-01 16:00:00+00:00,0.99827188,0.99853181,0.99823581,0.99823581,0.0,0.9979662028748187,0.9978947241563877,0.9978667388286124,,,,0.0001167799999999275,,0.0003994599999999071,,,,0.00012985287481870333,,7.162951832559942e-05,2.8045155416326662e-05,0.000270156568833977,0.00034180543834447447,0.00036986017974744166,,,,-3.613244119438086e-05,0.0001170000736283594,0.00040032616570839785,,0.0,,0.0,1,1,1,1,0,0,0,16,0,0,1
1706806800000,2024-02-01 17:00:00+00:00,0.99823581,0.99837176,0.99823581,0.99831185,0.0,0.9979991216486456,0.9979110820326078,0.9978755529112142,,,,0.0001478700000000499,,0.00033762999999997767,,,,0.0001496411724550839,,8.822390854538636e-05,3.56047618261689e-05,0.0003133553372647309,0.00040160689124273433,0.00043722595218661364,,,,7.617438609019977e-05,0.0001481419916595783,0.00033831535247474953,,0.0,,0.0,1,1,1,1,0,0,0,17,0,0,1
1706810400000,2024-02-01 18:00:00+00:00,0.99831185,0.99845165,0.99830186,0.99843543,0.0,0.9980406748249651,0.9979316446979958,0.9978866395862396,,,,0.0001635500000000123,,0.00031639999999999446,,,,0.00016552296555460977,,0.00010925610741822396,4.510042520943855e-05,0.00039553014720947264,0.0005048294687119473,0.000549952661945083,,,,0.00012378897435705305,0.00016383312329715238,0.00031699626045611495,,0.0,,0.0,1,1,1,1,0,0,0,18,0,0,1
1706814000000,2024-02-01 19:00:00+00:00,0.99843543,0.99852153,0.99833182,0.99844443,0.0,0.9980791276987779,0.9979517539255254,0.9978976849409675,,,,0.00020862000000010372,,0.0002804500000000987,,,,0.00017646839740659281,,0.00012763520155297732,5.418289407193758e-05,0.0003660053507621266,0.000493687267481818,0.0005478969109586741,,,,9.01410319542606e-06,0.00020898869576724266,0.0002809658589364439,,0.0,,0.0,1,1,1,1,0,0,0,19,0,0,1
1706817600000,2024-02-01 20:00:00+00:00,0.99844443,0.99853903,0.99836076,0.99844443,0.0,0.9981139183941324,0.997971074555897,0.9979085115757999,,,,0.00013258000000004877,,0.00017255000000004905,,,,0.00017609521670114425,,0.0001431342469509027,6.269410409000997e-05,0.00033113615567954537,0.00047431779955472953,0.0005370416405742365,0.00020529491228469824,,,0.0,0.00013280419339922744,0.0001728487033012538,,0.0,,0.0,1,1,1,1,0,0,0,20,0,0,1
1706821200000,2024-02-01 21:00:00+00:00,0.99844443,0.99862641,0.99844443,0.99854402,0.0,0.9981548804518342,0.9979935430046853,0.9979210959010315,,,,0.00010858999999996399,,0.00030821000000003096,,0.0007076699999999381,,0.0001886775770154614,0.00031853045183416473,0.00016166181462753013,7.259802799173523e-05,0.00038985888441404193,0.0005515837243362751,0.0006242217962186694,0.0001769309900496836,,,9.974516057931204e-05,0.00010876016288796642,0.0003087547019575698,0.0007092044702519118,0.0,,0.0,1,1,1,1,0,0,0,21,0,0,1
1706824800000,2024-02-01 22:00:00+00:00,0.99854402,0.99867634,0.99844443,0.99844443,0.0,0.9981824565992786,0.9980112248476389,0.9979314589524962,,,,0.0,,0.00013258000000004877,,0.00047021000000002644,,0.00018333495063305172,0.0003329761230881356,0.00017157297170245587,7.99312361856394e-05,0.0002624504157423135,0.00043406841684252287,0.0005140343486533096,0.0001412340987665165,,,-9.973521247463868e-05,0.0,0.00013280419339922744,0.00047116447557127294,0.0,,0.0,1,1,1,1,0,0,0,22,0,0,1
