timestamp,datetime,close,volume,open,high,low,ema20,ema50,ema100,rsi,atr,adx,momentum_3,momentum_3_atr,momentum_5,momentum_5_atr,momentum_10,momentum_10_atr,ema_slope_5,ema_slope_10,ema_gap_20_50,ema_gap_50_100,distance_ema20,distance_ema50,distance_ema100,volatility_10,volatility_20,volatility_ratio,return_1,return_3,return_5,return_10,volume_change,volume_ma20,volume_ratio,ema_cross,price_above_ema20,price_above_ema50,price_above_ema100,rsi_above_50,rsi_overbought,rsi_oversold,hour_utc,asia_hours,europe_hours,us_hours
1772384638947,2026-03-01 17:03:58.947000+00:00,66834.11309835962,77584.00456511436,67201.05613356017,67201.05613356017,66834.11309835962,66682.77359243462,66681.95945690112,66688.31025718781,,,,219.4611651624582,,818.9895736961771,,135.07031486132473,,87.68169099620718,-16.26919106367859,1.2209232304005365e-05,-9.52310871604809e-05,0.0022695442581616506,0.0022817811998587277,0.002186332816193922,414.09762946709003,,,-0.005460376016580115,0.003294487906092103,0.01240609014978511,0.00202507126376239,0.0630188322816847,,,1,1,1,1,0,0,0,17,0,0,1
1772388164868,2026-03-01 18:02:44.868000+00:00,66443.87406273314,76914.4160557346,66834.11309835962,67201.05613356017,66443.87406273314,66660.02125627256,66672.62277477689,66683.46993650554,,,,-650.4041212683223,,281.15962589009723,,-544.4982845474879,,106.10816098608484,-66.57672377643757,-0.0001890058914719775,-0.0001626664260120887,-0.0032425311223416844,-0.0034309241563282578,-0.003593032486169918,397.6798513608551,,,-0.005838919939764375,-0.009693883575058848,0.0042495176971386606,-0.00812825070184875,-0.00863049688054951,,,0,0,0,0,0,0,0,18,0,0,1
1772391828273,2026-03-01 19:03:48.273000+00:00,66198.43818249804,76067.9503429803,66443.87406273314,66834.11309835962,66198.43818249804,66616.06096353213,66654.02730056988,66673.86534731727,,,,-1002.6179510621296,,-416.21375069912756,,-551.9689862053783,,56.363217016056296,-112.80455829348648,-0.0005696030468878864,-0.00029753857293334467,-0.006269100499093065,-0.006835132647235422,-0.007130637504555098,409.3423185125856,,,-0.0036938827498735893,-0.01491967550434703,-0.006248081144618389,-0.008269147854189751,-0.011005293365822677,,,0,0,0,0,0,0,0,19,0,0,1
1772395361172,2026-03-01 20:02:41.172000+00:00,66103.14893642411,82934.27123120314,66198.43818249804,66443.87406273314,66103.14893642411,66567.21219904565,66632.42422746614,66662.56403225008,41.5986522916872,464.65807846251016,,-730.9641619355098,-1.573122680561518,-991.1292475773516,-2.133029196128173,-386.1284563185036,-0.8309948200968523,-43.397970088073635,-138.83540572444326,-0.000978683113762593,-0.0004521248953065402,-0.00697134891624905,-0.007943209288547163,-0.00839174286118572,430.5948800379847,,,-0.001439448553321232,-0.010936992024712766,-0.014772187351941524,-0.005807379346863706,0.09026562247652925,,,0,0,0,0,0,0,0,20,0,0,1
1772398983136,2026-03-01 21:03:03.136000+00:00,65504.8120437584,108779.9153197653,66103.14893642411,66198.43818249804,65504.8120437584,66466.03123187544,66588.20414183055,66639.63825029976,35.59347035927854,514.2028026581985,,-939.0620189747424,-1.826248348161873,-1696.2440898017667,-3.2987842171083863,-677.21835562255,-1.3170257962843313,-200.81188625127834,-190.1099723813968,-0.0018347530396656618,-0.0007718245449656517,-0.01446181109811875,-0.01627003028591307,-0.01702929722215672,526.1754654492848,,,-0.009051564143202517,-0.01413316174321988,-0.025241330827160402,-0.010232662121966052,0.3116400940753432,,,0,0,0,0,0,0,0,21,0,0,1
1772402630612,2026-03-01 22:03:50.612000+00:00,65373.82029279286,108562.39140938128,65504.8120437584,66103.14893642411,65373.82029279286,66362.011142439,66540.58124578986,66614.57254817091,29.74933450000006,545.6313083616931,,-824.6178897051796,-1.5113097013827288,-1460.2928055667653,-2.6763361691091787,-641.3032318705882,-1.1753417042657568,-320.7624499956146,-233.0807589994074,-0.0026836270439424604,-0.0011107374790635506,-0.014890911722447662,-0.017534577112982803,-0.018625838280067433,612.6102010003491,,,-0.0019997271479542666,-0.012456757475634794,-0.021849512739364974,-0.009714489614353172,-0.0019996697896353943,,,0,0,0,0,0,0,1,22,0,0,1
1772406212122,2026-03-01 23:03:32.122000+00:00,65242.24613925331,113972.35935284763,65373.82029279286,65504.8120437584,65242.24613925331,66255.36685642133,66489.66614357274,66587.3977677963,30.565066660031675,543.7196184133188,,-860.9027971708056,-1.5833579808708913,-1201.6279234798349,-2.2100139167065924,-920.4682975897376,-1.6929098498888897,-404.6543998512352,-298.54623886515037,-0.0035238451437774737,-0.0014677195310194239,-0.015291149460593956,-0.01876111096160194,-0.020201294443639398,706.3700406698058,,,-0.002012642873710946,-0.013023627633818036,-0.01808485643605484,-0.013912190656391377,0.04983280004459134,,,0,0,0,0,0,0,0,23,0,0,1
1772409841258,2026-03-02 00:04:01.258000+00:00,65377.678152429406,114248.15630183142,65242.24613925331,65377.678152429406,65242.24613925331,66171.77745604115,66446.05877137104,66563.44292392764,35.19576476972223,517.7436940303248,,-127.13389132899465,-0.24555372242070808,-820.7600300686317,-1.5852632094454004,-1236.9737807677593,-2.389162427336693,-444.2835074909817,-387.9202904749254,-0.004127879371651596,-0.0017634928032606125,-0.012000573872135668,-0.016078916322452494,-0.017814054072494232,744.8276236253871,,,0.0020758330865406904,-0.0019408328542958042,-0.012398480275409685,-0.01856909470919743,0.0024198582055316997,,,0,0,0,0,0,0,0,0,1,0,0
1772413359710,2026-03-02 01:02:39.710000+00:00,66276.31537964293,115807.47214175088,65377.678152429406,66276.31537964293,65242.24613925331,66181.73344876512,66439.40216777386,66557.7572299814,51.08480307140785,551.0074419636928,,902.4950868500673,1.6378999957491194,173.16644321881176,0.3142724218055512,-817.9628043585399,-1.484485947128888,-385.4787502805266,-428.8767203686002,-0.003878251618791968,-0.0017782309250382602,0.001429124411662954,-0.0024546697111920007,-0.0042285356666390645,669.1289133320078,,,0.013745321837804081,0.01380514528305099,0.0026196398508240293,-0.012191245311788501,0.013648498937697706,,,0,1,0,0,1,0,0,1,1,0,0
1772416975210,2026-03-02 02:02:55.210000+00:00,66760.19081205095,89069.27511378808,66276.31537964293,66760.19081205095,65377.678152429406,66236.82462622091,66451.98211460825,66561.76581576496,57.989676803142416,615.8902127881478,,1517.9446727976392,2.4646351594480933,1255.3787682925467,2.0383158267922767,-440.86532150921994,-0.7158180343756605,-229.20660565453,-430.01849190580833,-0.0032377888746232225,-0.0016493507918730822,0.007901438343148624,0.004638066279364433,0.002981065689200721,595.7721307710823,587.1279830159314,1.0147227657430788,0.007300880105302943,0.023266284694701156,0.019164680107072618,-0.006560392750867061,-0.23088490348217483,84471.62752144947,1.0544283060151902,0,1,1,1,1,0,0,2,1,0,0
1772420516412,2026-03-02 03:01:56.412000+00:00,66564.65198114877,54459.29556789914,66760.19081205095,66760.19081205095,66276.31537964293,66268.04627907119,66456.4005407471,66561.82296755473,54.2662775580234,638.5308240517562,,1186.9738287193613,1.8589139067515856,1190.8316883559091,1.8649556818566118,-269.4611172108562,-0.42200173752146775,-93.96486336781527,-414.72731336342986,-0.0028342531365420577,-0.0015838272166767973,0.004475847995103051,0.0016289091723421872,4.250204498474002e-05,559.4147938324896,583.2646815405429,0.9591096658809154,-0.00292897351735677,0.018155643673241295,0.018215727381732938,-0.004031790125116008,-0.3885737197442539,83295.32464504501,0.6538097522276571,0,1,1,1,1,0,0,3,1,0,0
1772424115864,2026-03-02 04:01:55.864000+00:00,66508.72353634775,54413.5385480556,66564.65198114877,66760.19081205095,66508.72353634775,66290.96792262133,66458.45242292751,66560.77149366944,48.77244987938187,613.6693145638617,,232.40815670482698,0.37871888196006737,1266.4773970944443,2.0637782711924175,64.84947361460945,0.10567494915514594,35.601066200004425,-369.0533336512308,-0.0025201384353692492,-0.0015372278362437348,0.00328484589304225,0.0007564291912836803,-0.0007819614489690431,565.6723789415461,563.376165290518,1.0040758090109172,-0.0008402123820440144,0.003506654758544503,0.019411922060305287,0.0009760038006421112,-0.0008402058705753168,82204.36632762678,0.6619300285241492,0,1,1,0,0,0,0,4,1,0,0
1772427711905,2026-03-02 05:01:51.905000+00:00,66385.86960625328,54313.02643236116,66508.72353634775,66564.65198114877,66385.86960625328,66300.00617820532,66455.6060379599,66557.30808995823,41.05059699618052,559.8992165450805,,-374.3212057976634,-0.6685510440744189,1008.191453823878,1.8006659484987886,187.43142375524621,0.33475921776031764,128.22872216417454,-316.0547853268072,-0.0023414105901869253,-0.001528037339804591,0.0012950742088495577,-0.0010493686818050462,-0.0025758025470806177,576.3143973114431,553.3295670357596,1.0415391326344885,-0.0018471852046194615,-0.005606952305626023,0.015421034859532057,0.002831357187589978,-0.0018471894748338658,81121.92260992329,0.6695234122288577,0,1,0,0,0,0,0,5,1,0,0
1772431297643,2026-03-02 06:01:37.643000+00:00,66487.4765154889,54396.15574411068,66385.86960625328,66508.72353634775,66385.86960625328,66317.86049604186,66456.85586060809,66555.92528650339,40.97347728869175,526.788482954471,,-77.17546565986413,-0.14650180889876074,211.1611358459777,0.4008461511187355,384.32757906478946,0.7295671631036876,136.12704727673554,-249.35170300379104,-0.002091512798284825,-0.0014885139898339105,0.0025576220067769903,0.00046075990933181594,-0.0010284399280730894,595.7233109461965,553.2915772524512,1.0766896432879978,0.0015305502486939737,-0.0011594061316766435,0.003186072349321334,0.005814058562239266,0.0015305593742422907,80257.12860033764,0.6777735098771255,0,1,1,0,0,0,0,6,1,0,0
1772434896687,2026-03-02 07:01:36.687000+00:00,66178.23653771302,49691.79129970508,66487.4765154889,66487.4765154889,66178.23653771302,66304.56297620102,66445.92961265142,66548.44630137883,41.58048812828001,522.6668359955667,,-330.486998634733,-0.6323091037624886,-581.9542743379279,-1.1134325621204384,673.4244939546188,1.2884393031593258,67.73834998010716,-161.46825567442283,-0.0021275439635580927,-0.0015404820762176961,-0.0019052450211208699,-0.0040287354921351775,-0.005563011373537418,564.7314380584155,553.3227327850187,1.0206185370623988,-0.0046511011393829405,-0.004969077454239801,-0.00871708524585102,0.010280534711018863,-0.08648339905738511,79313.75509902487,0.6265217330545483,0,0,0,0,0,0,0,7,1,0,0
