timestamp,datetime,close,volume,open,high,low
1772496237981,2026-03-03 00:03:57.981000+00:00,2206.963340563308,11225529.36859873,2233.5752993467595,2233.5752993467595,2206.963340563308
1772499742186,2026-03-03 01:02:22.186000+00:00,2209.083250425054,11080600.96270612,2206.963340563308,2233.5752993467595,2206.963340563308
1772503065972,2026-03-03 01:57:45.972000+00:00,2208.5316407484356,10656045.339148162,2209.083250425054,2209.083250425054,2206.963340563308
1772503423918,2026-03-03 02:03:43.918000+00:00,2206.5182710543395,10659524.165016888,2208.5316407484356,2209.083250425054,2206.5182710543395
1772507018087,2026-03-03 03:03:38.087000+00:00,2187.203040977555,10659116.790066035,2206.5182710543395,2208.5316407484356,2187.203040977555
1772510592098,2026-03-03 04:03:12.098000+00:00,2184.396519739175,10339682.350714926,2187.203040977555,2206.5182710543395,2184.396519739175
1772514171504,2026-03-03 05:02:51.504000+00:00,2174.1385562993073,10317815.6103579,2184.396519739175,2187.203040977555,2174.1385562993073
1772517781042,2026-03-03 06:03:01.042000+00:00,2164.7026671693925,10681682.177664682,2174.1385562993073,2184.396519739175,2164.7026671693925
1772521378256,2026-03-03 07:02:58.256000+00:00,2169.1772012605834,6258742.183993104,2164.7026671693925,2174.1385562993073,2164.7026671693925
1772524953908,2026-03-03 08:02:33.908000+00:00,2171.4313245304406,10047537.270583516,2169.1772012605834,2171.4313245304406,2164.7026671693925
1772528598322,2026-03-03 09:03:18.322000+00:00,2120.3408580739715,8041264.746958436,2171.4313245304406,2171.4313245304406,2120.3408580739715
1772532190557,2026-03-03 10:03:10.557000+00:00,2116.9460038434154,6889085.0772367865,2120.3408580739715,2171.4313245304406,2116.9460038434154
1772535780929,2026-03-03 11:03:00.929000+00:00,2125.813825029403,10550848.66318293,2116.9460038434154,2125.813825029403,2116.9460038434154
1772539345142,2026-03-03 12:02:25.142000+00:00,2136.4499049555816,6783600.523718579,2125.813825029403,2136.4499049555816,2116.9460038434154
1772542938810,2026-03-03 13:02:18.810000+00:00,2137.605906941298,10489574.60444944,2136.4499049555816,2137.605906941298,2125.813825029403
1772546633111,2026-03-03 14:03:53.111000+00:00,2115.414888754655,10718948.529953806,2137.605906941298,2137.605906941298,2115.414888754655
1772550255525,2026-03-03 15:04:15.525000+00:00,2115.5366723274633,6867188.984940971,2115.414888754655,2137.605906941298,2115.414888754655
1772553793582,2026-03-03 16:03:13.582000+00:00,2134.8378980765365,9554351.989977848,2115.5366723274633,2134.8378980765365,2115.414888754655
1772557416007,2026-03-03 17:03:36.007000+00:00,2161.569041873807,9991758.97592919,2134.8378980765365,2161.569041873807,2115.5366723274633
1772561028920,2026-03-03 18:03:48.920000+00:00,2157.6138349809785,10142252.615652476,2161.569041873807,2161.569041873807,2134.8378980765365
1772564588142,2026-03-03 19:03:08.142000+00:00,2164.2194281384336,10487238.421080621,2157.6138349809785,2164.2194281384336,2157.6138349809785
1772568190245,2026-03-03 20:03:10.245000+00:00,2159.6428828791118,10543731.823306154,2164.2194281384336,2164.2194281384336,2157.6138349809785
1772571774686,2026-03-03 21:02:54.686000+00:00,2146.998758044727,10102209.727368532,2159.6428828791118,2164.2194281384336,2146.998758044727
1772575373139,2026-03-03 22:02:53.139000+00:00,2144.861481629361,10129882.323817784,2146.998758044727,2159.6428828791118,2144.861481629361
1772578996855,2026-03-03 23:03:16.855000+00:00,2155.8992484283935,6511187.962448311,2144.861481629361,2155.8992484283935,2144.861481629361
1772582513788,2026-03-04 00:01:53.788000+00:00,2152.143694772801,10412321.814002203,2155.8992484283935,2155.8992484283935,2144.861481629361
1772586177269,2026-03-04 01:02:57.269000+00:00,2147.165547563561,10501058.384487959,2152.143694772801,2155.8992484283935,2147.165547563561
1772589819020,2026-03-04 02:03:39.020000+00:00,2163.9573044944345,10901168.175595129,2147.165547563561,2163.9573044944345,2147.165547563561
1772593428600,2026-03-04 03:03:48.600000+00:00,2157.8526666751472,10279543.048153223,2163.9573044944345,2163.9573044944345,2147.165547563561
1772597006861,2026-03-04 04:03:26.861000+00:00,2124.155080199575,10687245.357379878,2157.8526666751472,2163.9573044944345,2124.155080199575
1772600634284,2026-03-04 05:03:54.284000+00:00,2126.480494173185,10813397.178391788,2124.155080199575,2157.8526666751472,2124.155080199575
1772604232423,2026-03-04 06:03:52.423000+00:00,2146.4871483457136,10391625.992344234,2126.480494173185,2146.4871483457136,2124.155080199575
1772607721808,2026-03-04 07:02:01.808000+00:00,2154.8673665156966,10561440.844078677,2146.4871483457136,2154.8673665156966,2126.480494173185
1772611316778,2026-03-04 08:01:56.778000+00:00,2178.6495481339275,5902874.521090774,2154.8673665156966,2178.6495481339275,2146.4871483457136
1772614976129,2026-03-04 09:02:56.129000+00:00,2234.2214431754874,11794794.222078012,2178.6495481339275,2234.2214431754874,2154.8673665156966
1772618538767,2026-03-04 10:02:18.767000+00:00,2256.954659405615,12153723.227281157,2234.2214431754874,2256.954659405615,2178.6495481339275
1772622197794,2026-03-04 11:03:17.794000+00:00,2251.8004432797393,12067058.67829613,2256.954659405615,2256.954659405615,2234.2214431754874
1772625789500,2026-03-04 12:03:09.500000+00:00,2232.7164166551324,12451708.550362598,2251.8004432797393,2256.954659405615,2232.7164166551324
1772629394428,2026-03-04 13:03:14.428000+00:00,2230.53099959061,12271370.988165298,2232.7164166551324,2251.8004432797393,2230.53099959061
1772633005046,2026-03-04 14:03:25.046000+00:00,2246.7747884122236,12373962.9738301,2230.53099959061,2246.7747884122236,2230.53099959061
1772636602481,2026-03-04 15:03:22.481000+00:00,2259.7547790937647,9203854.664699597,2246.7747884122236,2259.7547790937647,2230.53099959061
1772640218701,2026-03-04 16:03:38.701000+00:00,2334.576822598927,13285507.504209869,2259.7547790937647,2334.576822598927,2246.7747884122236
1772643788691,2026-03-04 17:03:08.691000+00:00,2325.184847424472,12054827.42136452,2334.576822598927,2334.576822598927,2259.7547790937647
1772647385381,2026-03-04 18:03:05.381000+00:00,2342.8024771037785,11823878.6944065,2325.184847424472,2342.8024771037785,2325.184847424472
1772650957191,2026-03-04 19:02:37.191000+00:00,2334.610996538283,11535751.054791618,2342.8024771037785,2342.8024771037785,2325.184847424472
1772654584337,2026-03-04 20:03:04.337000+00:00,2361.332521688899,11993308.525087994,2334.610996538283,2361.332521688899,2334.610996538283
1772658172520,2026-03-04 21:02:52.520000+00:00,2356.756120013868,12244596.619381389,2361.332521688899,2361.332521688899,2334.610996538283
1772661717696,2026-03-04 22:01:57.696000+00:00,2336.3146045063977,10313632.406048883,2356.756120013868,2361.332521688899,2336.3146045063977
1772665363115,2026-03-04 23:02:43.115000+00:00,2318.6426614392003,12060080.671769181,2336.3146045063977,2356.756120013868,2318.6426614392003
1772669000318,2026-03-05 00:03:20.318000+00:00,2308.4320687375375,11902467.537932338,2318.6426614392003,2336.3146045063977,2308.4320687375375
1772672628657,2026-03-05 01:03:48.657000+00:00,2321.8276208200405,11727503.431127418,2308.4320687375375,2321.8276208200405,2308.4320687375375
1772676227005,2026-03-05 02:03:47.005000+00:00,2294.3243525530897,11402853.791351689,2321.8276208200405,2321.8276208200405,2294.3243525530897
1772679812925,2026-03-05 03:03:32.925000+00:00,2302.8482303416695,11470174.191652898,2294.3243525530897,2321.8276208200405,2294.3243525530897
1772683402856,2026-03-05 04:03:22.856000+00:00,2321.468186015182,11043933.254829384,2302.8482303416695,2321.468186015182,2294.3243525530897
1772687012890,2026-03-05 05:03:32.890000+00:00,2316.45371772793,10887873.524174714,2321.468186015182,2321.468186015182,2302.8482303416695
1772690573616,2026-03-05 06:02:53.616000+00:00,2307.874216146517,10679540.1252525,2316.45371772793,2321.468186015182,2307.874216146517
1772694230483,2026-03-05 07:03:50.483000+00:00,2311.6091466284975,8851437.387709547,2307.874216146517,2316.45371772793,2307.874216146517
1772697775992,2026-03-05 08:02:55.992000+00:00,2285.3267525461665,10079239.76253918,2311.6091466284975,2311.6091466284975,2285.3267525461665
1772701397508,2026-03-05 09:03:17.508000+00:00,2297.608132863576,8603596.585968154,2285.3267525461665,2311.6091466284975,2285.3267525461665
1772705021255,2026-03-05 10:03:41.255000+00:00,2311.165757904823,7949545.665619282,2297.608132863576,2311.165757904823,2285.3267525461665
1772708609004,2026-03-05 11:03:29.004000+00:00,2344.189529487392,7100510.839609022,2311.165757904823,2344.189529487392,2297.608132863576
1772712166764,2026-03-05 12:02:46.764000+00:00,2325.468108893923,7342273.575493651,2344.189529487392,2344.189529487392,2311.165757904823
1772715830289,2026-03-05 13:03:50.289000+00:00,2322.5056937446043,7128550.81777518,2325.468108893923,2344.189529487392,2322.5056937446043
1772719474216,2026-03-05 14:04:34.216000+00:00,2305.755146163905,6833005.18850355,2322.5056937446043,2325.468108893923,2305.755146163905
1772723016037,2026-03-05 15:03:36.037000+00:00,2298.0224267165404,2964034.709613933,2305.755146163905,2322.5056937446043,2298.0224267165404
1772726566755,2026-03-05 16:02:46.755000+00:00,2259.1861410703928,4545975.477442875,2298.0224267165404,2305.755146163905,2259.1861410703928
1772730139498,2026-03-05 17:02:19.498000+00:00,2263.9300093991064,3976044.266407716,2259.1861410703928,2298.0224267165404,2259.1861410703928
1772733773068,2026-03-05 18:02:53.068000+00:00,2237.2382337640515,3683242.742618365,2263.9300093991064,2263.9300093991064,2237.2382337640515
1772737400359,2026-03-05 19:03:20.359000+00:00,2257.92331601703,2479241.006122548,2237.2382337640515,2263.9300093991064,2237.2382337640515
1772740954057,2026-03-05 20:02:34.057000+00:00,2255.995915346157,2658599.5086492347,2257.92331601703,2257.92331601703,2237.2382337640515
1772744549890,2026-03-05 21:02:29.890000+00:00,2274.532582880843,2329302.4820185886,2255.995915346157,2274.532582880843,2255.995915346157
1772748197411,2026-03-05 22:03:17.411000+00:00,2263.636882803157,2208621.6129475785,2274.532582880843,2274.532582880843,2255.995915346157
1772751683184,2026-03-05 23:01:23.184000+00:00,2262.316234935499,1905606.921339563,2263.636882803157,2274.532582880843,2262.316234935499
1772755308426,2026-03-06 00:01:48.426000+00:00,2259.472101357153,1615879.7582025353,2262.316234935499,2263.636882803157,2259.472101357153
1772759006329,2026-03-06 01:03:26.329000+00:00,2252.399297613541,1345217.3745675886,2259.472101357153,2262.316234935499,2252.399297613541
1772762636612,2026-03-06 02:03:56.612000+00:00,2264.9527625388723,1100339.4981534088,2252.399297613541,2264.9527625388723,2252.399297613541
1772766198146,2026-03-06 03:03:18.146000+00:00,2257.082973858435,535370.3339615021,2264.9527625388723,2264.9527625388723,2252.399297613541
1772769813716,2026-03-06 04:03:33.716000+00:00,2266.186182485236,875270.5468362473,2257.082973858435,2266.186182485236,2257.082973858435
1772773390713,2026-03-06 05:03:10.713000+00:00,2248.5288215194614,910597.1991921299,2266.186182485236,2266.186182485236,2248.5288215194614
1772776960831,2026-03-06 06:02:40.831000+00:00,2247.362690621588,897850.3873917566,2248.5288215194614,2266.186182485236,2247.362690621588
1772780550552,2026-03-06 07:02:30.552000+00:00,2257.7260242913394,1055460.3435654822,2247.362690621588,2257.7260242913394,2247.362690621588
1772784211164,2026-03-06 08:03:31.164000+00:00,2267.125891627696,919403.0345161572,2257.7260242913394,2267.125891627696,2247.362690621588
1772787807184,2026-03-06 09:03:27.184000+00:00,2260.461435869001,655030.1926570489,2267.125891627696,2267.125891627696,2257.7260242913394
1772791351613,2026-03-06 10:02:31.613000+00:00,2242.500918331371,1031357.2199498995,2260.461435869001,2267.125891627696,2242.500918331371
1772795017396,2026-03-06 11:03:37.396000+00:00,2248.7505130117033,869000.0054447424,2242.500918331371,2260.461435869001,2242.500918331371
1772798585740,2026-03-06 12:03:05.740000+00:00,2233.492082912692,715710.7491241382,2248.7505130117033,2248.7505130117033,2233.492082912692
1772802179005,2026-03-06 13:02:59.005000+00:00,2225.6334520395394,878398.8043952065,2233.492082912692,2248.7505130117033,2225.6334520395394
1772805826920,2026-03-06 14:03:46.920000+00:00,2194.415456568965,924052.2626041514,2225.6334520395394,2233.492082912692,2194.415456568965
1772809394899,2026-03-06 15:03:14.899000+00:00,2155.754722018723,953269.0960756555,2194.415456568965,2225.6334520395394,2155.754722018723
1772812800205,2026-03-06 16:00:00.205000+00:00,2147.033286563197,901295.4102336762,2155.754722018723,2194.415456568965,2147.033286563197
1772816662808,2026-03-06 17:04:22.808000+00:00,2150.542902934789,869199.4342136113,2147.033286563197,2155.754722018723,2147.033286563197
1772820229954,2026-03-06 18:03:49.954000+00:00,2139.2180940403346,861048.3273029382,2150.542902934789,2150.542902934789,2139.2180940403346
1772823817035,2026-03-06 19:03:37.035000+00:00,2152.019078807913,837460.1362235503,2139.2180940403346,2152.019078807913,2139.2180940403346
1772827391295,2026-03-06 20:03:11.295000+00:00,2161.4588813938412,464751.4598371852,2152.019078807913,2161.4588813938412,2139.2180940403346
1772831047624,2026-03-06 21:04:07.624000+00:00,2152.5546756633057,831334.8635316851,2161.4588813938412,2161.4588813938412,2152.019078807913
1772834641287,2026-03-06 22:04:01.287000+00:00,2156.097458133056,817062.2755998634,2152.5546756633057,2161.4588813938412,2152.5546756633057
1772838200498,2026-03-06 23:03:20.498000+00:00,2160.128330396835,815307.474289533,2156.097458133056,2160.128330396835,2152.5546756633057
1772841856656,2026-03-07 00:04:16.656000+00:00,2155.7706436387653,811386.1970073761,2160.128330396835,2160.128330396835,2155.7706436387653
1772845372112,2026-03-07 01:02:52.112000+00:00,2155.3707979665855,804590.5311303615,2155.7706436387653,2160.128330396835,2155.3707979665855
1772848982837,2026-03-07 02:03:02.837000+00:00,2150.220464137856,663532.0114895718,2155.3707979665855,2155.7706436387653,2150.220464137856
1772852569166,2026-03-07 03:02:49.166000+00:00,2147.6198450072498,619792.4507499057,2150.220464137856,2155.3707979665855,2147.6198450072498
1772856163030,2026-03-07 04:02:43.030000+00:00,2159.297276495521,744687.4788009647,2147.6198450072498,2159.297276495521,2147.6198450072498
1772859767755,2026-03-07 05:02:47.755000+00:00,2148.4573203938426,707343.1409966827,2159.297276495521,2159.297276495521,2147.6198450072498
1772863385476,2026-03-07 06:03:05.476000+00:00,2152.454784719465,711158.1992689506,2148.4573203938426,2159.297276495521,2148.4573203938426
1772867013988,2026-03-07 07:03:33.988000+00:00,2142.6673648224455,704063.88157409,2152.454784719465,2152.454784719465,2142.6673648224455
1772870571751,2026-03-07 08:02:51.751000+00:00,2151.9070294419057,681096.5105601624,2142.6673648224455,2152.454784719465,2142.6673648224455
1772874161969,2026-03-07 09:02:41.969000+00:00,2153.659273838424,683443.7267548341,2151.9070294419057,2153.659273838424,2142.6673648224455
1772877803151,2026-03-07 10:03:23.151000+00:00,2156.0664074918277,638265.1455769163,2153.659273838424,2156.0664074918277,2151.9070294419057
1772881388680,2026-03-07 11:03:08.680000+00:00,2155.5854465444613,625296.8053398908,2156.0664074918277,2156.0664074918277,2153.659273838424
1772885022918,2026-03-07 12:03:42.918000+00:00,2161.9134201748643,621171.7969008368,2155.5854465444613,2161.9134201748643,2155.5854465444613
1772888577487,2026-03-07 13:02:57.487000+00:00,2156.717781628664,576308.7975182524,2161.9134201748643,2161.9134201748643,2155.5854465444613
1772892225372,2026-03-07 14:03:45.372000+00:00,2154.803791944517,511225.16468012787,2156.717781628664,2161.9134201748643,2154.803791944517
1772895783628,2026-03-07 15:03:03.628000+00:00,2159.447960551379,377132.0495091777,2154.803791944517,2159.447960551379,2154.803791944517
1772899378022,2026-03-07 16:02:58.022000+00:00,2151.943432013261,319746.4116961346,2159.447960551379,2159.447960551379,2151.943432013261
1772903011353,2026-03-07 17:03:31.353000+00:00,2151.1311694529604,296677.11727160355,2151.943432013261,2159.447960551379,2151.1311694529604
1772906619757,2026-03-07 18:03:39.757000+00:00,2152.537465604781,255939.86023327967,2151.1311694529604,2152.537465604781,2151.1311694529604
1772910221791,2026-03-07 19:03:41.791000+00:00,2143.557726139594,248383.8475668483,2152.537465604781,2152.537465604781,2143.557726139594
1772913752269,2026-03-07 20:02:32.269000+00:00,2121.216599062027,250707.26096640338,2143.557726139594,2152.537465604781,2121.216599062027
1772917404825,2026-03-07 21:03:24.825000+00:00,2134.704575785886,247501.80728168512,2121.216599062027,2143.557726139594,2121.216599062027
1772920964512,2026-03-07 22:02:44.512000+00:00,2140.441641767231,207419.655173461,2134.704575785886,2140.441641767231,2121.216599062027
1772924554605,2026-03-07 23:02:34.605000+00:00,2135.720670073218,248975.27941602253,2140.441641767231,2140.441641767231,2134.704575785886
1772928211013,2026-03-08 00:03:31.013000+00:00,2142.5266986774286,248706.58162049114,2135.720670073218,2142.5266986774286,2135.720670073218
1772931841798,2026-03-08 01:04:01.798000+00:00,2139.091988140451,188365.54033709483,2142.5266986774286,2142.5266986774286,2135.720670073218
1772935400870,2026-03-08 02:03:20.870000+00:00,2141.9580536803383,198842.5458259956,2139.091988140451,2142.5266986774286,2139.091988140451
1772938982521,2026-03-08 03:03:02.521000+00:00,2109.234800363267,280037.63803572644,2141.9580536803383,2141.9580536803383,2109.234800363267
1772942634788,2026-03-08 04:03:54.788000+00:00,2117.299779972074,270851.8898603581,2109.234800363267,2141.9580536803383,2109.234800363267
1772946104759,2026-03-08 05:01:44.759000+00:00,2103.9409655778354,247348.69558247074,2117.299779972074,2117.299779972074,2103.9409655778354
1772949733908,2026-03-08 06:02:13.908000+00:00,2118.5403847598072,276886.70296693046,2103.9409655778354,2118.5403847598072,2103.9409655778354
1772953310665,2026-03-08 07:01:50.665000+00:00,2121.639983179676,191690.72342331335,2118.5403847598072,2121.639983179676,2103.9409655778354
1772956918201,2026-03-08 08:01:58.201000+00:00,2123.9275708252994,278917.4534233985,2121.639983179676,2123.9275708252994,2118.5403847598072
1772960518752,2026-03-08 09:01:58.752000+00:00,2130.9468343384046,171207.0037076441,2123.9275708252994,2130.9468343384046,2121.639983179676
1772964093322,2026-03-08 10:01:33.322000+00:00,2131.594167141063,177667.2859586545,2130.9468343384046,2131.594167141063,2123.9275708252994
1772967711205,2026-03-08 11:01:51.205000+00:00,2145.582050287091,302711.7749423399,2131.594167141063,2145.582050287091,2130.9468343384046
1772971296566,2026-03-08 12:01:36.566000+00:00,2118.9605783233246,325785.4639536162,2145.582050287091,2145.582050287091,2118.9605783233246
1772974921064,2026-03-08 13:02:01.064000+00:00,2117.3175078416416,386901.7400331644,2118.9605783233246,2145.582050287091,2117.3175078416416
1772978533468,2026-03-08 14:02:13.468000+00:00,2111.6996595583933,442354.1864609204,2117.3175078416416,2118.9605783233246,2111.6996595583933
1772982123185,2026-03-08 15:02:03.185000+00:00,2111.883102544514,430192.98612437595,2111.6996595583933,2117.3175078416416,2111.6996595583933
1772985723075,2026-03-08 16:02:03.075000+00:00,2113.3289107778046,421941.60512941575,2111.883102544514,2113.3289107778046,2111.6996595583933
1772989347456,2026-03-08 17:02:27.456000+00:00,2107.4020848304804,427591.5564320696,2113.3289107778046,2113.3289107778046,2107.4020848304804
1772992981416,2026-03-08 18:03:01.416000+00:00,2106.520056402476,435011.26315935183,2107.4020848304804,2113.3289107778046,2106.520056402476
1772996541594,2026-03-08 19:02:21.594000+00:00,2094.607697793663,437213.1167922758,2106.520056402476,2107.4020848304804,2094.607697793663
1773000151007,2026-03-08 20:02:31.007000+00:00,2137.441932191031,488540.359263144,2094.607697793663,2137.441932191031,2094.607697793663
1773003769443,2026-03-08 21:02:49.443000+00:00,2128.6417338452616,523856.5033591703,2137.441932191031,2137.441932191031,2094.607697793663
1773007347063,2026-03-08 22:02:27.063000+00:00,2126.3289100083834,358952.6903471559,2128.6417338452616,2137.441932191031,2126.3289100083834
1773010979476,2026-03-08 23:02:59.476000+00:00,2114.991403664376,716276.156703518,2126.3289100083834,2128.6417338452616,2114.991403664376
1773014582561,2026-03-09 00:03:02.561000+00:00,2112.5436577098812,444826.8143785871,2114.991403664376,2126.3289100083834,2112.5436577098812
1773018182618,2026-03-09 01:03:02.618000+00:00,2120.3664726174616,815624.6069214338,2112.5436577098812,2120.3664726174616,2112.5436577098812
1773021770441,2026-03-09 02:02:50.441000+00:00,2113.622318348856,857768.6684639462,2120.3664726174616,2120.3664726174616,2112.5436577098812
1773025388504,2026-03-09 03:03:08.504000+00:00,2129.825844863601,863591.998391692,2113.622318348856,2129.825844863601,2113.622318348856
1773028982788,2026-03-09 04:03:02.788000+00:00,2154.2526143093196,982359.1706250238,2129.825844863601,2154.2526143093196,2113.622318348856
1773032609805,2026-03-09 05:03:29.805000+00:00,2150.548962379578,903722.578042046,2154.2526143093196,2154.2526143093196,2129.825844863601
1773036127891,2026-03-09 06:02:07.891000+00:00,2188.4652882481946,668918.9442552619,2150.548962379578,2188.4652882481946,2150.548962379578
1773039770467,2026-03-09 07:02:50.467000+00:00,2164.846771074996,1086691.0093862396,2188.4652882481946,2188.4652882481946,2150.548962379578
1773043354692,2026-03-09 08:02:34.692000+00:00,2156.302426917754,1018635.433638404,2164.846771074996,2188.4652882481946,2156.302426917754
1773046892709,2026-03-09 09:01:32.709000+00:00,2172.5330976207824,1151062.6772592757,2156.302426917754,2172.5330976207824,2156.302426917754
1773050559962,2026-03-09 10:02:39.962000+00:00,2183.72531123119,1199760.4041669152,2172.5330976207824,2183.72531123119,2156.302426917754
1773054178222,2026-03-09 11:02:58.222000+00:00,2166.9423501749225,1182934.7546270813,2183.72531123119,2183.72531123119,2166.9423501749225
1773057768014,2026-03-09 12:02:48.014000+00:00,2168.6243487616384,1183005.109129496,2166.9423501749225,2183.72531123119,2166.9423501749225
1773061374424,2026-03-09 13:02:54.424000+00:00,2177.1430177848674,1161711.0571800647,2168.6243487616384,2177.1430177848674,2166.9423501749225
1773064964899,2026-03-09 14:02:44.899000+00:00,2196.512736620364,851052.714023322,2177.1430177848674,2196.512736620364,2168.6243487616384
1773068585190,2026-03-09 15:03:05.190000+00:00,2205.7900804098144,1222096.8941002765,2196.512736620364,2205.7900804098144,2177.1430177848674
1773072183756,2026-03-09 16:03:03.756000+00:00,2197.2423214129726,1322921.5021054782,2205.7900804098144,2205.7900804098144,2196.512736620364
1773075803119,2026-03-09 17:03:23.119000+00:00,2203.234868333151,1364054.4704408757,2197.2423214129726,2205.7900804098144,2197.2423214129726
1773079411856,2026-03-09 18:03:31.856000+00:00,2188.082592898046,1412624.336575601,2203.234868333151,2203.234868333151,2188.082592898046
