timestamp,datetime,open,high,low,close,volume
1689771600000,2023-07-19 13:00:00+00:00,0.58225001,0.59205005,0.58210006,0.59185001,0.0
1689775200000,2023-07-19 14:00:00+00:00,0.59185001,0.59358627,0.58875001,0.5888441,0.0
1689778800000,2023-07-19 15:00:00+00:00,0.5888441,0.5888441,0.57682948,0.58325001,0.0
1689782400000,2023-07-19 16:00:00+00:00,0.5833612,0.58818535,0.58300004,0.58818535,0.0
1689786000000,2023-07-19 17:00:00+00:00,0.58818535,0.58981215,0.58639732,0.5864903,0.0
1689789600000,2023-07-19 18:00:00+00:00,0.5864903,0.5865306,0.58506356,0.58518718,0.0
1689793200000,2023-07-19 19:00:00+00:00,0.58518718,0.5873,0.58506201,0.58677799,0.0
1689796800000,2023-07-19 20:00:00+00:00,0.58677799,0.58681783,0.58315827,0.58315972,0.0
1689800400000,2023-07-19 21:00:00+00:00,0.58315972,0.58399999,0.58145983,0.58310006,0.0
1689804000000,2023-07-19 22:00:00+00:00,0.58310006,0.5831749,0.58154746,0.58155,0.0
1689807600000,2023-07-19 23:00:00+00:00,0.58155,0.58158544,0.5767019,0.5767019,0.0
1689811200000,2023-07-20 00:00:00+00:00,0.5767019,0.57962267,0.57028937,0.57928983,0.0
1689814800000,2023-07-20 01:00:00+00:00,0.57928983,0.57928983,0.57603858,0.57603858,0.0
1689818400000,2023-07-20 02:00:00+00:00,0.57603858,0.57763562,0.57552221,0.57721323,0.0
1689822000000,2023-07-20 03:00:00+00:00,0.57725121,0.57725962,0.57486121,0.57486121,0.0
1689825600000,2023-07-20 04:00:00+00:00,0.57486121,0.57490319,0.57126499,0.57136138,0.0
1689829200000,2023-07-20 05:00:00+00:00,0.57136138,0.57156446,0.5646276,0.56601785,0.0
1689832800000,2023-07-20 06:00:00+00:00,0.56601785,0.57624898,0.56601785,0.5731573,0.0
1689836400000,2023-07-20 07:00:00+00:00,0.57317863,0.57467007,0.57317863,0.57390286,0.0
1689840000000,2023-07-20 08:00:00+00:00,0.57390286,0.57390286,0.5719286,0.57227927,0.0
1689843600000,2023-07-20 09:00:00+00:00,0.57227927,0.57232995,0.57002718,0.5704943,0.0
1689847200000,2023-07-20 10:00:00+00:00,0.5704943,0.57080096,0.57044428,0.57079095,0.0
1689850800000,2023-07-20 11:00:00+00:00,0.57079095,0.57458619,0.57071627,0.57456119,0.0
1689854400000,2023-07-20 12:00:00+00:00,0.57456119,0.578256,0.57456119,0.578256,0.0
1689858000000,2023-07-20 13:00:00+00:00,0.578256,0.58368755,0.57823099,0.58325605,0.0
