timestamp,datetime,open,high,low,close,volume
1706785200000,2024-02-01 11:00:00+00:00,0.99795924,0.99799919,0.9977725,0.99783635,0.0
1706788800000,2024-02-01 12:00:00+00:00,0.99783635,0.99859551,0.99781244,0.99797422,0.0
1706792400000,2024-02-01 13:00:00+00:00,0.99797422,0.99855401,0.99793229,0.99811903,0.0
1706796000000,2024-02-01 14:00:00+00:00,0.99811903,0.99852655,0.99810405,0.99816398,0.0
1706799600000,2024-02-01 15:00:00+00:00,0.99816398,0.99844414,0.99815898,0.99827188,0.0
1706803200000,2024-02-01 16:00:00+00:00,0.99827188,0.99853181,0.99823581,0.99823581,0.0
1706806800000,2024-02-01 17:00:00+00:00,0.99823581,0.99837176,0.99823581,0.99831185,0.0
1706810400000,2024-02-01 18:00:00+00:00,0.99831185,0.99845165,0.99830186,0.99843543,0.0
1706814000000,2024-02-01 19:00:00+00:00,0.99843543,0.99852153,0.99833182,0.99844443,0.0
1706817600000,2024-02-01 20:00:00+00:00,0.99844443,0.99853903,0.99836076,0.99844443,0.0
1706821200000,2024-02-01 21:00:00+00:00,0.99844443,0.99862641,0.99844443,0.99854402,0.0
1706824800000,2024-02-01 22:00:00+00:00,0.99854402,0.99867634,0.99844443,0.99844443,0.0
1706828400000,2024-02-01 23:00:00+00:00,0.99844443,0.99854402,0.99844167,0.99845583,0.0
1706832000000,2024-02-02 00:00:00+00:00,0.99845583,0.99856139,0.99836174,0.998462,0.0
1706835600000,2024-02-02 01:00:00+00:00,0.998462,0.99853627,0.998462,0.99849158,0.0
1706839200000,2024-02-02 02:00:00+00:00,0.99849158,1.00043214,0.99848159,1.00032935,0.0
1706842800000,2024-02-02 03:00:00+00:00,1.00032935,1.00038486,1.00026931,1.00029933,0.0
1706846400000,2024-02-02 04:00:00+00:00,1.00029933,1.00039211,0.9999998,1.0002593,0.0
1706850000000,2024-02-02 05:00:00+00:00,1.0002593,1.00027208,0.99954535,0.99955077,0.0
1706853600000,2024-02-02 06:00:00+00:00,0.99955077,0.99958803,0.99945531,0.99945531,0.0
1706857200000,2024-02-02 07:00:00+00:00,0.99945531,0.99976262,0.99938537,0.99949274,0.0
1706860800000,2024-02-02 08:00:00+00:00,0.99949274,0.99976262,0.99940591,0.99951956,0.0
1706864400000,2024-02-02 09:00:00+00:00,0.99951956,0.99966608,0.99937957,0.99942672,0.0
1706868000000,2024-02-02 10:00:00+00:00,0.99942672,0.99945385,0.99936957,0.99939957,0.0
1706871600000,2024-02-02 11:00:00+00:00,0.99939957,0.99945385,0.99919619,0.99940384,0.0
1706875200000,2024-02-02 12:00:00+00:00,0.99940384,0.99977878,0.999229,0.99970627,0.0
1706878800000,2024-02-02 13:00:00+00:00,0.99970627,0.99979613,0.99933137,0.99935136,0.0
1706882400000,2024-02-02 14:00:00+00:00,0.99935136,0.9994438,0.99916853,0.99927638,0.0
1706886000000,2024-02-02 15:00:00+00:00,0.99927638,0.99947365,0.99913119,0.99923387,0.0
